Request DOC-ID,Date Posted,Date Received,10-Digit HTS,6-Digit HTS,BEC-Code,BEC-Description,Submitter LastName,Submitter FirstName,Organisation Name,Product Title,Approved,Denied,Pending
USTR-2018-0032-2845,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine bed frame,0,1,0
USTR-2018-0032-2846,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy bottom,0,1,0
USTR-2018-0032-2847,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy bottom,0,1,0
USTR-2018-0032-2848,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy middle,0,1,0
USTR-2018-0032-2849,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy middle,0,1,0
USTR-2018-0032-2850,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy top middle,0,1,0
USTR-2018-0032-2851,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy top middle,0,1,0
USTR-2018-0032-2852,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy top rear,0,1,0
USTR-2018-0032-2853,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy top front,0,1,0
USTR-2018-0032-2854,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine canopy top rear,0,1,0
USTR-2018-0032-2855,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine front bearing housing machine,0,1,0
USTR-2018-0032-2857,1/9/2019,12/18/2018,8424899000,842489,41,Capital,Bivens Collinson,Nicole,GOJO Industries,counter-mount dispenser,1,0,0
USTR-2018-0032-2858,1/9/2019,12/18/2018,8424899000,842489,41,Capital,Bivens Collinson,Nicole,GOJO Industries,touch-free dispenser,1,0,0
USTR-2018-0032-2859,1/9/2019,12/18/2018,8543709960,854370,41,Capital,Brush,Bradford,Lasko Products LLC,subject remote controller assembly,0,1,0
USTR-2018-0032-2860,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fence panel stand,1,0,0
USTR-2018-0032-2861,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2862,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2863,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Klestadt,Peter,Medisim USA,double sensor digital body temperature thermometer,1,0,0
USTR-2018-0032-2864,1/9/2019,12/18/2018,8536507000,853650,42,Intermediate,Bivens Collinson,Nicole,"Lutron Electronics Co, Inc.",occupancy sensor switch,0,1,0
USTR-2018-0032-2865,1/9/2019,12/18/2018,8536507000,853650,42,Intermediate,Bivens Collinson,Nicole,"Lutron Electronics Co, Inc.",occupancy sensor switch,0,1,0
USTR-2018-0032-2866,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Klestadt,Peter,Medisim USA,double sensor digital body temperature thermometer,1,0,0
USTR-2018-0032-2867,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Klestadt,Peter,Medisim USA,double sensor digital body temperature thermometer,1,0,0
USTR-2018-0032-2868,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Klestadt,Peter,Medisim USA,double sensor digital body temperature thermometer,1,0,0
USTR-2018-0032-2869,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary panel stand galvanized steel frame,1,0,0
USTR-2018-0032-2870,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2871,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",barricade temporary fence,1,0,0
USTR-2018-0032-2872,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",barricade T-stand base,1,0,0
USTR-2018-0032-2873,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2874,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2875,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fence panel stand,1,0,0
USTR-2018-0032-2876,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2877,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary panel stand galvanized steel frame,1,0,0
USTR-2018-0032-2878,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temp panel laced,1,0,0
USTR-2018-0032-2879,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temp panel stand,1,0,0
USTR-2018-0032-2880,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2881,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2882,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2883,1/9/2019,12/18/2018,8503009520,850300,42,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2884,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Savoie,Paul,Kimball Electronics,electronic component,0,1,0
USTR-2018-0032-2885,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2886,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2887,1/9/2019,12/18/2018,8542330001,854233,62,Consumption,Savoie,Paul,Kimball Electronics,electronic component,0,1,0
USTR-2018-0032-2888,1/9/2019,12/18/2018,8541100080,854110,42,Intermediate,Savoie,Paul,Kimball Electronics,electronic component,0,1,0
USTR-2018-0032-2889,1/9/2019,12/18/2018,8483308040,848330,42,Intermediate,Wen,Yolanda,"Madison Polymer Additives, Inc.",stainless steel,0,1,0
USTR-2018-0032-2890,1/9/2019,12/18/2018,8542390001,854239,62,Consumption,Savoie,Paul,Kimball Electronics,electronic component,0,1,0
USTR-2018-0032-2891,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fabricated vertical chain link fence panel,1,0,0
USTR-2018-0032-2892,1/9/2019,12/18/2018,8542320071,854232,7,Unspecified,Savoie,Paul,Kimball Electronics,electronic component,0,1,0
USTR-2018-0032-2893,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Plate,Bobby,"Master Halco, Inc.",temporary fence panel stand,1,0,0
USTR-2018-0032-2894,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2895,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2896,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Ververis,Margaret,Hughes Network Systems,ODU microcontroller,0,1,0
USTR-2018-0032-2897,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2898,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Ververis,Margaret,Hughes Network Systems,controller,0,1,0
USTR-2018-0032-2899,1/9/2019,12/18/2018,8542320071,854232,7,Unspecified,Ververis,Margaret,Hughes Network Systems,ODU microcontroller,0,1,0
USTR-2018-0032-2900,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2901,1/9/2019,12/18/2018,8542330001,854233,21,Intermediate,Ververis,Margaret,Hughes Network Systems,linear power amp,0,1,0
USTR-2018-0032-2902,1/9/2019,12/18/2018,8542330001,854233,62,Consumption,Ververis,Margaret,Hughes Network Systems,low voltage linear regulator,0,1,0
USTR-2018-0032-2903,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2904,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Ververis,Margaret,Hughes Network Systems,double pa ka-band,0,1,0
USTR-2018-0032-2905,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Ververis,Margaret,Hughes Network Systems,low-drop regulator,0,1,0
USTR-2018-0032-2906,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2907,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Ververis,Margaret,Hughes Network Systems,controller,0,1,0
USTR-2018-0032-2908,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2909,1/9/2019,12/18/2018,8542330001,854233,22,Intermediate,Ververis,Margaret,Hughes Network Systems,pa ka-band,0,1,0
USTR-2018-0032-2910,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2911,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Ververis,Margaret,Hughes Network Systems,flash memory,0,1,0
USTR-2018-0032-2912,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2913,1/9/2019,12/18/2018,8542310001,854231,21,Intermediate,Ververis,Margaret,Hughes Network Systems,microcontroller,0,1,0
USTR-2018-0032-2914,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2915,1/9/2019,12/18/2018,8541100080,854110,42,Intermediate,Ververis,Margaret,Hughes Network Systems,diode transient suppression,0,1,0
USTR-2018-0032-2916,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,off-grid portable solar panel,0,1,0
USTR-2018-0032-2917,1/9/2019,12/18/2018,8541100080,854110,42,Intermediate,Ververis,Margaret,Hughes Network Systems,diode schottky,0,1,0
USTR-2018-0032-2918,1/9/2019,12/18/2018,8501318010,850131,41,Capital,Harmon,William,Goal Zero LLC,portable solar panel,0,1,0
USTR-2018-0032-2919,1/9/2019,12/18/2018,8541100080,854110,42,Intermediate,Ververis,Margaret,Hughes Network Systems,diode,0,1,0
USTR-2018-0032-2920,1/9/2019,12/18/2018,8541100080,854110,42,Intermediate,Ververis,Margaret,Hughes Network Systems,rectifiers,0,1,0
USTR-2018-0032-2921,1/9/2019,12/18/2018,8541100050,854110,42,Intermediate,Ververis,Margaret,Hughes Network Systems,hughes network system ICS,0,1,0
USTR-2018-0032-2922,1/9/2019,12/18/2018,8541100050,854110,42,Intermediate,Ververis,Margaret,Hughes Network Systems,diode array,0,1,0
USTR-2018-0032-2923,1/9/2019,12/18/2018,8501106080,850110,41,Capital,Gauthier,Vince,"Magna Seating of America, Inc.",actuator,1,0,0
USTR-2018-0032-2924,1/9/2019,12/18/2018,8501106080,850110,41,Capital,Gauthier,Vince,"Magna Seating of America, Inc.",actuator,1,0,0
USTR-2018-0032-2925,1/9/2019,12/18/2018,8424899000,842489,41,Capital,Judge,Tessa,Helen of Troy,liquid soap dispenser,1,0,0
USTR-2018-0032-2926,1/9/2019,12/18/2018,8543709960,854370,41,Capital,Judge,Tessa,Helen of Troy,insect control device,1,0,0
USTR-2018-0032-2927,1/9/2019,12/18/2018,9025198040,902519,41,Capital,Judge,Tessa,Helen of Troy,clinical thermometer,1,0,0
USTR-2018-0032-2928,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Judge,Tessa,Helen of Troy,cooking thermometer,1,0,0
USTR-2018-0032-2929,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine gearing house,0,1,0
USTR-2018-0032-2930,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine generator cooling part,0,1,0
USTR-2018-0032-2931,1/10/2019,12/18/2018,7308909590,730890,22,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine hub internal support structure,0,1,0
USTR-2018-0032-2932,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine rear frame,0,1,0
USTR-2018-0032-2933,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine machined main frame,0,1,0
USTR-2018-0032-2934,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine machined torque arm bridge,0,1,0
USTR-2018-0032-2935,1/10/2019,12/18/2018,7308909590,730890,22,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine stiffening plate,0,1,0
USTR-2018-0032-2936,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine preassembly gearbox cooler,0,1,0
USTR-2018-0032-2937,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine rear bearing housing,0,1,0
USTR-2018-0032-2938,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine rotor lock main plate,0,1,0
USTR-2018-0032-2939,1/10/2019,12/18/2018,7308909590,730890,22,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine stiffening plate,0,1,0
USTR-2018-0032-2940,1/10/2019,12/18/2018,7308909590,730890,22,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine torque plate,0,1,0
USTR-2018-0032-2941,1/10/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine yaw motor,0,1,0
USTR-2018-0032-2942,1/10/2019,12/18/2018,8424899000,842489,41,Capital,Cheppudira,Ayyappa,Shape Corporation,foam cell equipment,0,1,0
USTR-2018-0032-2943,1/10/2019,12/18/2018,8543709940,854370,41,Capital,Zhou,Tao,Shenzhen IVPS Technology Co Ltd,e-cigarette,0,1,0
USTR-2018-0032-2944,1/10/2019,12/18/2018,8543709940,854370,41,Capital,Zhou,Tao,Shenzhen IVPS Technology Co Ltd,e-cigarette,0,1,0
USTR-2018-0032-2945,1/10/2019,12/18/2018,8543709940,854370,41,Capital,Zhou,Tao,Shenzhen IVPS Technology Co Ltd,e-cigarette,0,1,0
USTR-2018-0032-2946,1/10/2019,12/18/2018,8543709940,854370,41,Capital,Zhou,Tao,Shenzhen IVPS Technology Co Ltd,e-cigarette,0,1,0
USTR-2018-0032-2947,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Cannistra,Daniel,Siemens USA,bearing housing,0,1,0
USTR-2018-0032-2948,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Cannistra,Daniel,Siemens USA,fan housing,0,1,0
USTR-2018-0032-2949,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Cannistra,Daniel,Siemens USA,large motor frame/yoke,0,1,0
USTR-2018-0032-2950,1/10/2019,12/18/2018,3921121950,392112,22,Intermediate,Rininger,Jerry,Siffron,PVC liner,0,1,0
USTR-2018-0032-2951,1/10/2019,12/18/2018,3921121950,392112,22,Intermediate,Rininger,Jerry,Siffron,PVC liner,0,1,0
USTR-2018-0032-2952,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Bogard,Peter,"Stanley Black & Decker, Inc.",armature lamination,0,1,0
USTR-2018-0032-2953,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Bogard,Peter,"Stanley Black & Decker, Inc.",armature shaft,0,1,0
USTR-2018-0032-2954,1/10/2019,12/18/2018,8419899585,841989,41,Capital,Bogard,Peter,"Stanley Black & Decker, Inc.",heat gun,0,1,0
USTR-2018-0032-2955,1/10/2019,12/18/2018,8464100100,846410,41,Capital,Bogard,Peter,"Stanley Black & Decker, Inc.",sawing machine,0,1,0
USTR-2018-0032-2956,1/10/2019,12/18/2018,8466308000,846630,42,Intermediate,Bogard,Peter,"Stanley Black & Decker, Inc.",special attachment,0,1,0
USTR-2018-0032-2957,1/10/2019,12/18/2018,8501314000,850131,41,Capital,Bogard,Peter,"Stanley Black & Decker, Inc.",sub-assembly motor pack,0,1,0
USTR-2018-0032-2958,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Bogard,Peter,"Stanley Black & Decker, Inc.",sub-assembly armature,0,1,0
USTR-2018-0032-2959,1/10/2019,12/18/2018,8503009520,850300,42,Intermediate,Bogard,Peter,"Stanley Black & Decker, Inc.",sub-assembly motor brush box,0,1,0
USTR-2018-0032-2960,1/10/2019,12/18/2018,8419899540,841989,41,Capital,Mcfadden,Brad,Sullair,heat exchanger,0,1,0
USTR-2018-0032-2961,1/10/2019,12/18/2018,8419899540,841989,41,Capital,Mcfadden,Brad,Sullair,heat exchanger,0,1,0
USTR-2018-0032-2962,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Mclafferty,Mika,Telebrands Corporation,electronic comb,0,1,0
USTR-2018-0032-2963,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Mclafferty,Mika,Telebrands Corporation,pest repeller,0,1,0
USTR-2018-0032-2964,1/10/2019,12/18/2018,8483308020,848330,42,Intermediate,Mccovery,Vanessa,Textron Specialized Vehicles,bearing housing,0,1,0
USTR-2018-0032-2965,1/10/2019,12/18/2018,8483308090,848330,42,Intermediate,Mccovery,Vanessa,Textron Specialized Vehicles,drive shaft bushing,0,1,0
USTR-2018-0032-2966,1/10/2019,12/18/2018,8501322000,850132,41,Capital,Mccovery,Vanessa,Textron Specialized Vehicles,electric motor,0,1,0
USTR-2018-0032-2967,1/10/2019,12/18/2018,8501204000,850120,41,Capital,Brekke,Christine,TTI Floor Care North America,universal motor,0,1,0
USTR-2018-0032-2968,1/10/2019,12/18/2018,8543709930,854370,41,Capital,Abboud,Tony,Vapor Technology Association,e-cigarette,0,1,0
USTR-2018-0032-2969,1/10/2019,12/18/2018,8543709940,854370,41,Capital,Abboud,Tony,Vapor Technology Association,e-cigarette,0,1,0
USTR-2018-0032-2970,1/10/2019,12/18/2018,9025198080,902519,41,Capital,Scherzinger,Chris,Weber-Stephen Products LLC,cooking thermometer,1,0,0
USTR-2018-0032-2971,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Wiker,Brian,Woodstream Corporation,electronic rodent trap,0,1,0
USTR-2018-0032-2972,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Wiker,Brian,Woodstream Corporation,sonic mole chaser,0,1,0
USTR-2018-0032-2973,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Wiker,Brian,Woodstream Corporation,sonic rodent repellent,0,1,0
USTR-2018-0032-2974,1/10/2019,12/18/2018,3916200020,391620,22,Intermediate,Monts De Oca,Beth,Worldwide Door Components,PVC door jamb,1,0,0
USTR-2018-0032-2975,1/10/2019,12/18/2018,3911909050,391190,22,Intermediate,Harper,Paul,Zeta Pharmaceuticals LLC,free acid copolymer,0,1,0
USTR-2018-0032-2976,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Howland,Robert,Greenscapes Home & Garden Products,cordless bug zapper,0,1,0
USTR-2018-0032-2977,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Howland,Robert,Greenscapes Home & Garden Products,bug zapper with power cord,0,1,0
USTR-2018-0032-2978,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Howland,Robert,Greenscapes Home & Garden Products,hand held bug zapper,0,1,0
USTR-2018-0032-2979,1/10/2019,12/18/2018,8543709960,854370,41,Capital,Howland,Robert,Greenscapes Home & Garden Products,light bulb bug zapper,0,1,0
USTR-2018-0032-3070,1/16/2019,10/9/2018,3910000000,391000,22,Intermediate,Law,Janet,"Janets Closet, Inc.",silicone breast pad,0,1,0
USTR-2018-0032-3074,1/18/2019,12/7/2018,8542310001,854231,7,Unspecified,Hatch,Jeff,Dasan Zhone Solutions,topsync ACS9522T remote clock signal,0,1,0
USTR-2018-0032-3078,1/22/2019,12/7/2018,9025198080,902519,41,Capital,Mallozzi,Ralph,General Tools,infrared thermometer,0,1,0
USTR-2018-0032-3079,1/22/2019,12/7/2018,9025198080,902519,41,Capital,Mallozzi,Ralph,General Tools,infrared thermometer,0,1,0
USTR-2018-0032-3080,1/22/2019,12/7/2018,9025198080,902519,41,Capital,Mallozzi,Ralph,General Tools,infrared thermometer,0,1,0
USTR-2018-0032-3081,1/22/2019,12/7/2018,9025198080,902519,41,Capital,Mallozzi,Ralph,General Tools,infrared thermometer,0,1,0
USTR-2018-0032-3082,1/22/2019,12/7/2018,9025198080,902519,41,Capital,Mallozzi,Ralph,General Tools,infrared thermometer,0,1,0
USTR-2018-0032-3083,1/22/2019,12/7/2018,9027102000,902710,41,Capital,Mallozzi,Ralph,General Tools,gas detector,0,1,0
USTR-2018-0032-3084,1/22/2019,12/7/2018,9027102000,902710,41,Capital,Mallozzi,Ralph,General Tools,gas detector,0,1,0
USTR-2018-0032-3085,1/22/2019,12/8/2018,8711600000,871160,522,Consumption,Xu Zhang,Carol,Addmotor Tech,electric bicycle,0,1,0
USTR-2018-0032-3086,1/22/2019,12/10/2018,9025198080,902519,41,Capital,Evers,Bill,Cooper-Atkins Corporation,digital pocket test thermometer,0,1,0
USTR-2018-0032-3099,1/25/2019,12/14/2018,8543709960,854370,41,Capital,Enslen,Alan,Radio Systems Corporation,dog training collar,1,0,0
USTR-2018-0032-3100,1/25/2019,1/25/2019,8542320051,854232,21,Intermediate,Carmona,Julie,"Fujitsu Electronics America, Inc.",flash memory,0,1,0
USTR-2018-0032-3101,1/28/2019,1/25/2019,8542320051,854232,61,Consumption,Carmona,Julie,"Fujitsu Electronics America, Inc.",flash memory,0,1,0
